date,gold,copper,silver,aluminum,nickel,zinc,tin,lead,platinum,iron_ore_62fe,coal_newcastle,steel_hrc_china,uranium
2008-12-03,770.5,1.5545,9.59,,9095.0,1130.5,11885.0,958.0,,,,,
2008-12-04,765.5,1.471,9.52,,9139.0,1132.0,12008.0,965.0,,,,,
2008-12-05,752.2,1.3735,9.43,,8942.0,1055.25,11565.0,957.0,,,,,
2008-12-08,769.3,1.4935,9.975,,9210.0,1085.0,11820.0,1001.0,,,,,
2008-12-09,774.2,1.4405,9.85,,9286.0,1099.0,12020.0,959.0,,,,,
2008-12-10,808.8,1.49,10.2,,10188.0,1087.75,12070.0,982.5,,,,,
2008-12-11,826.6,1.5065,10.425,,11003.0,1090.25,12365.0,1011.5,,,,,
2008-12-12,820.5,1.425,10.23,,10532.0,1047.0,11645.0,1010.5,,,,,
2008-12-15,836.5,1.4035,10.62,,10102.0,1060.5,11620.0,1017.25,,,,,
2008-12-16,842.7,1.374,10.705,,,,,,,,,,
2008-12-17,868.5,1.3665,11.42,,,,,,,,,,
2008-12-18,860.6,1.2945,11.12,,9708.0,1092.5,10810.0,920.25,,,,,
2008-12-19,837.4,1.3215,10.85,,10236.0,1148.0,10330.0,848.0,,,,,
2008-12-22,847.2,1.339,10.86,,10231.0,1167.5,10445.0,907.0,,,,,
2008-12-23,838.1,1.273,10.26,,9681.0,1144.75,10050.0,876.0,,,,,
2008-12-24,848.0,1.2655,10.35,,9556.0,1136.0,9955.0,875.0,,,,,
2008-12-26,871.2,1.295,10.53,,,,,,,,,,
2008-12-29,875.3,1.3045,10.81,,9627.0,1119.5,9870.0,939.0,,,,,
2008-12-30,870.0,1.3205,10.98,,10639.0,1132.75,10075.0,977.0,,,,,
2008-12-31,884.3,1.41,11.295,,11629.0,1187.25,10780.0,1013.0,,,,,
2009-01-02,879.5,1.461,11.49,,13130.0,1258.75,11715.0,1106.0,,,,,
2009-01-05,857.8,1.459,11.27,,12772.0,1278.75,11650.0,1136.0,,,,,
2009-01-06,866.0,1.583,11.445,,13175.0,1298.25,12080.0,1192.0,,,,,
2009-01-07,841.7,1.5115,11.105,,12227.0,1269.0,11700.0,1148.0,,,,,
2009-01-08,854.5,1.479,11.097,,11472.0,1213.75,11480.0,1157.5,,,,,
2009-01-09,855.0,1.5595,11.32,,12102.0,1273.5,11905.0,1213.0,,,,,
2009-01-12,821.0,1.4885,10.75,,10642.0,1227.75,11720.0,1168.0,,,,,
2009-01-13,820.7,1.547,10.68,,11192.0,1285.5,11690.0,1172.0,,,,,
2009-01-14,808.8,1.4875,10.475,,10769.0,1239.0,11280.0,1124.0,,,,,
2009-01-15,807.3,1.4535,10.44,,10627.0,1239.75,11085.0,1147.0,,,,,
2009-01-16,839.9,1.5275,11.215,,10788.0,1227.5,10945.0,1162.0,,,,,
2009-01-19,855.2,,11.175,,11242.0,1247.0,11220.0,1175.0,,,,,
2009-01-20,,1.5045,11.175,,,,,,,,,,
2009-01-21,850.1,1.4335,11.325,,,,,,,,,,
2009-01-22,858.8,1.396,11.365,,10965.0,1105.0,11480.0,1069.25,,,,,
2009-01-23,895.8,1.472,11.94,,12064.0,1147.0,12355.0,1114.75,,,,,
2009-01-26,908.8,1.5865,12.11,,11863.0,1184.0,12505.0,1195.0,,,,,
2009-01-27,899.5,1.4845,12.175,,11360.0,1128.0,11575.0,1144.0,,,,,
2009-01-28,888.2,1.496,11.963,,11710.0,1126.75,11515.0,1144.0,,,,,
2009-01-29,906.5,1.4645,12.145,,11358.0,1101.25,10910.0,1138.5,,,,,
2009-01-30,928.4,1.4755,12.565,,11156.0,1078.0,10855.0,1119.0,,,,,
2009-02-02,907.2,1.439,12.415,,11253.0,1095.0,10595.0,1102.5,,,,,
2009-02-03,892.5,1.529,12.3,,11552.0,1155.5,11045.0,1167.0,,,,,
2009-02-04,902.2,1.538,12.47,,11697.0,1160.5,11335.0,1184.0,,,,,
2009-02-05,914.2,1.507,12.75,,11395.0,1122.25,10865.0,1137.75,,,,,
2009-02-06,914.3,1.636,13.16,,11450.0,1163.5,11275.0,1176.0,,,,,
2009-02-09,892.8,1.62,12.83,,11440.0,1172.25,11325.0,1191.0,,,,,
2009-02-10,914.2,1.5815,13.13,,10735.0,1142.0,11025.0,1142.25,,,,,
2009-02-11,944.5,1.5465,13.52,,10333.0,1148.5,11040.0,1162.5,,,,,
2009-02-12,949.2,1.5425,13.51,,10217.0,1131.5,11335.0,1131.0,,,,,
2009-02-13,942.2,1.5475,13.625,,10256.0,1128.5,11650.0,1163.5,,,,,
2009-02-16,967.5,,14.01,,10220.0,1103.75,11350.0,1137.0,,,,,
2009-02-17,,1.433,14.03,,,,,,,,,,
2009-02-18,978.2,1.446,14.29,,,,,,,,,,
2009-02-19,976.5,1.4805,13.935,,9843.0,1112.5,11190.0,1063.0,,,,,
2009-02-20,1002.2,1.425,14.49,,9442.0,1085.25,10815.0,1022.0,,,,,
2009-02-23,995.0,1.444,14.45,,9446.0,1079.75,10665.0,1015.5,,,,,
2009-02-24,969.5,1.494,13.995,,9739.0,1093.5,10780.0,986.75,,,,,
2009-02-25,966.2,1.531,13.875,,10016.0,1127.5,11000.0,1021.75,,,,,
2009-02-26,942.6,1.579,12.975,,9996.0,1119.5,11160.0,1036.5,,,,,
2009-02-27,942.5,1.5385,13.11,,9941.0,1108.5,11145.0,1039.25,,,,,
2009-03-02,940.0,1.516,13.07,,9482.0,1079.5,10980.0,1022.0,,,,,
2009-03-03,913.6,1.6045,12.715,,9583.0,1113.0,11120.0,1071.0,,,,,
2009-03-04,906.7,1.694,12.915,,9966.0,1204.5,11170.0,1177.0,,,,,
2009-03-05,927.8,1.6535,13.12,,9761.0,1222.25,11170.0,1179.0,,,,,
2009-03-06,942.7,1.689,13.333,,9784.0,1208.0,11480.0,1212.75,,,,,
2009-03-09,918.0,1.6395,12.94,,9607.0,1201.25,11205.0,1242.0,,,,,
2009-03-10,895.9,1.6845,12.54,,9863.0,1241.0,11400.0,1285.75,,,,,
2009-03-11,910.7,1.6255,12.8,,9724.0,1215.25,11050.0,1265.0,,,,,
2009-03-12,924.0,1.6245,12.943,,9376.0,1202.0,10675.0,1230.75,,,,,
2009-03-13,930.1,1.6645,13.215,,9523.0,1198.25,10740.0,1244.0,,,,,
2009-03-16,922.0,1.747,12.89,,10014.0,1222.75,10550.0,1290.5,,,,,
2009-03-17,916.8,1.724,12.67,,,,,,,,,,
2009-03-18,889.1,1.7165,11.935,,,,,,,,,,
2009-03-19,958.8,1.8075,13.52,,9948.0,1245.75,10383.0,1318.75,,,,,
2009-03-20,956.2,1.796,13.84,,9918.0,1241.25,10290.0,1338.75,,,,,
2009-03-23,952.5,1.841,13.875,,9787.0,1273.75,10465.0,1342.5,,,,,
2009-03-24,923.8,1.806,13.357,,9686.0,1253.75,10250.0,1277.0,,,,,
2009-03-25,935.8,1.803,13.437,,9533.0,1276.5,10175.0,1286.5,,,,,
2009-03-26,940.0,1.855,13.62,,9657.0,1326.0,10320.0,1313.0,,,,,
2009-03-27,923.2,1.836,13.263,,9631.0,1327.75,10360.0,1271.5,,,,,
2009-03-30,917.7,1.7705,13.033,,9498.0,1291.0,10465.0,1240.75,,,,,
2009-03-31,925.0,1.849,12.985,,9773.0,1296.25,10600.0,1262.25,,,,,
2009-04-01,927.7,1.8525,12.975,,10021.0,1288.25,10660.0,1213.25,,,,,
2009-04-02,908.9,1.894,13.025,,10499.0,1307.5,11190.0,1279.5,,,,,
2009-04-03,897.3,2.006,12.735,,10847.0,1344.5,11325.0,1310.0,,,,,
2009-04-06,872.8,1.963,12.11,,10659.0,1332.0,11080.0,1324.75,,,,,
2009-04-07,883.3,1.9965,12.21,,10807.0,1326.25,11135.0,1324.25,,,,,
2009-04-08,885.9,2.0055,12.34,,10876.0,1347.0,11165.0,1328.25,,,,,
2009-04-09,883.3,2.0775,12.33,,10942.0,1366.25,11160.0,1397.75,,,,,
2009-04-13,895.8,2.1325,12.768,,,,,,,,,,
2009-04-14,892.0,2.122,12.765,,,,,,,,,,
2009-04-15,893.5,2.204,12.8,,,,,,,,,,
2009-04-16,879.8,2.1745,12.255,,12390.0,1476.5,11618.0,1504.0,,,,,
2009-04-17,867.9,2.196,11.79,,12775.0,1539.5,12355.0,1562.0,,,,,
2009-04-20,887.5,2.1035,12.105,,12021.0,1466.0,12160.0,1461.0,,,,,
2009-04-21,882.7,2.083,12.06,,11449.0,1455.25,12320.0,1465.0,,,,,
2009-04-22,892.5,2.0605,12.305,,11467.0,1451.25,12350.0,1462.0,,,,,
2009-04-23,906.6,1.993,12.755,,11294.0,1398.0,12640.0,1462.0,,,,,
2009-04-24,914.1,2.0515,12.92,,11494.0,1400.75,12790.0,1432.0,,,,,
2009-04-27,908.2,1.987,12.955,,11322.0,1350.5,12555.0,1356.0,,,,,
2009-04-28,893.6,1.9175,12.4,,10875.0,1318.25,12060.0,1288.0,,,,,
2009-04-29,900.5,2.005,12.775,,11253.0,1392.5,12360.0,1323.5,,,,,
2009-04-30,891.2,2.0475,12.325,,11626.0,1405.0,12645.0,1323.0,,,,,
2009-05-01,888.2,2.101,12.5,,11846.0,1495.75,12680.0,1389.5,,,,,
2009-05-04,902.2,2.144,13.113,,,,,,,,,,
2009-05-05,904.3,2.0825,13.42,,11942.0,1507.25,12790.0,1393.0,,,,,
2009-05-06,911.0,2.187,13.71,,12634.0,1577.0,13650.0,1440.25,,,,,
2009-05-07,915.5,2.1645,14.03,,13226.0,1561.5,14120.0,1449.5,,,,,
2009-05-08,914.9,2.1455,13.955,,13031.0,1532.0,14210.0,1456.5,,,,,
2009-05-11,913.5,2.0885,13.91,,12851.0,1518.0,14090.0,1417.0,,,,,
2009-05-12,923.9,2.086,14.215,,12974.0,1519.25,14245.0,1470.5,,,,,
2009-05-13,925.9,2.031,14.02,,12373.0,1449.0,13930.0,1451.0,,,,,
2009-05-14,928.4,2.027,14.04,,12472.0,1472.25,13875.0,1429.0,,,,,
2009-05-15,931.3,2.0175,14.01,,12385.0,1467.5,13920.0,1474.0,,,,,
2009-05-18,921.7,2.072,13.83,,12275.0,1490.5,13870.0,1480.0,,,,,
2009-05-19,926.7,2.0695,14.125,,,,,,,,,,
2009-05-20,937.4,2.1065,14.28,,,,,,,,,,
2009-05-21,951.2,2.051,14.445,,12068.0,1424.5,13395.0,1385.5,,,,,
2009-05-22,958.9,2.0975,14.695,,12738.0,1499.5,13730.0,1434.0,,,,,
2009-05-25,953.3,,14.6,,,,,,,,,,
2009-05-26,,2.141,14.6,,13345.0,1480.25,13750.0,1439.5,,,,,
2009-05-27,953.3,2.121,14.865,,13339.0,1440.0,13665.0,1437.5,,,,,
2009-05-28,963.2,2.1405,15.16,,13441.0,1454.75,13730.0,1470.0,,,,,
2009-05-29,980.3,2.1995,15.61,,13886.0,1546.75,14385.0,1559.5,,,,,
2009-06-01,980.0,2.3225,15.735,,14592.0,1588.75,14725.0,1649.0,,,,,
2009-06-02,984.4,2.3015,15.955,,14559.0,1558.5,14565.0,1646.0,,,,,
2009-06-03,965.6,2.217,15.31,,14141.0,1513.0,14568.0,1594.0,,,,,
2009-06-04,982.3,2.3065,15.895,,14634.0,1552.5,14768.0,1649.5,,,,,
2009-06-05,962.6,2.29,15.388,,14529.0,1541.5,14825.0,1657.5,,,,,
2009-06-08,952.5,2.259,14.955,,14225.0,1519.0,14970.0,1650.5,,,,,
2009-06-09,954.7,2.371,15.14,,14922.0,1578.75,15840.0,1709.5,,,,,
2009-06-10,954.7,2.372,15.225,,14839.0,1598.0,15815.0,1732.25,,,,,
2009-06-11,962.0,2.45,15.493,,15712.0,1691.25,15785.0,1797.0,,,,,
2009-06-12,940.7,2.3785,14.875,,15603.0,1661.25,15685.0,1760.75,,,,,
2009-06-15,927.5,2.2905,14.03,,14683.0,1544.5,15020.0,1650.5,,,,,
2009-06-16,932.2,2.261,14.13,,,,,,,,,,
2009-06-17,936.0,2.264,14.28,,,,,,,,,,
2009-06-18,934.6,2.2765,14.24,,14942.0,1542.5,14948.0,1659.5,,,,,
2009-06-19,936.2,2.2565,14.2,,15132.0,1554.5,14825.0,1680.0,,,,,
2009-06-22,921.0,2.138,13.705,,14429.0,1479.0,14415.0,1587.0,,,,,
2009-06-23,924.3,2.205,13.845,,14539.0,1495.5,14625.0,1603.75,,,,,
2009-06-24,934.4,2.274,13.91,,15428.0,1587.5,14800.0,1691.5,,,,,
2009-06-25,939.5,2.3095,14.005,,15604.0,1621.75,14935.0,1725.0,,,,,
2009-06-26,941.0,2.3025,14.156,,15730.0,1559.75,14870.0,1702.25,,,,,
2009-06-29,940.7,2.326,13.975,,15727.0,1536.75,14680.0,1689.25,,,,,
2009-06-30,927.4,2.272,13.6,,15304.0,1525.5,14245.0,1675.5,,,,,
2009-07-01,941.3,2.3305,13.76,,16428.0,1570.75,14580.0,1723.0,,,,,
2009-07-02,931.0,2.3055,13.408,,16384.0,1547.25,14380.0,1681.75,,,,,
2009-07-03,924.3,,13.238,,16129.0,1526.0,14480.0,1691.75,,,,,
2009-07-06,,2.2625,13.238,,15870.0,1538.75,14365.0,1664.75,,,,,
2009-07-07,929.1,2.2255,13.22,,15569.0,1543.5,14230.0,1638.25,,,,,
2009-07-08,909.3,2.159,12.852,,14869.0,1483.0,13370.0,1586.75,,,,,
2009-07-09,916.2,2.2375,12.935,,14818.0,1503.75,12690.0,1602.25,,,,,
2009-07-10,912.5,2.2115,12.645,,14409.0,1469.5,12095.0,1572.5,,,,,
2009-07-13,922.5,2.223,12.785,,14646.0,1415.75,12400.0,1530.5,,,,,
2009-07-14,922.8,2.299,12.855,,,,,,,,,,
2009-07-15,939.4,2.392,13.208,,,,,,,,,,
2009-07-16,935.4,2.3895,13.235,,16046.0,1534.25,13155.0,1604.0,,,,,
2009-07-17,937.5,2.423,13.403,,16072.0,1605.0,13400.0,1654.0,,,,,
2009-07-20,948.8,2.469,13.625,,16170.0,1650.5,14230.0,1688.75,,,,,
2009-07-21,946.9,2.451,13.478,,15897.0,1638.75,14235.0,1673.0,,,,,
2009-07-22,953.3,2.5255,13.7,,16197.0,1669.5,14230.0,1688.0,,,,,
2009-07-23,954.8,2.524,13.77,,16349.0,1682.5,14765.0,1728.75,,,,,
2009-07-24,953.1,2.522,13.875,,16712.0,1675.25,14825.0,1729.0,,,,,
2009-07-27,953.5,2.545,13.99,,16902.0,1692.0,14885.0,1781.0,,,,,
2009-07-28,939.1,2.5205,13.74,,16579.0,1672.0,14360.0,1750.5,,,,,
2009-07-29,927.2,2.4775,13.258,,16221.0,1625.0,14465.0,1743.25,,,,,
2009-07-30,937.3,2.566,13.485,,17178.0,1691.75,14785.0,1803.0,,,,,
2009-07-31,955.8,2.6245,13.94,,17910.0,1731.5,14060.0,1861.0,,,,,
2009-08-03,958.8,2.7415,14.252,,18784.0,1825.5,15435.0,1932.25,,,,,
2009-08-04,969.7,2.7985,14.695,,19302.0,1832.75,15133.0,1903.5,,,,,
2009-08-05,966.3,2.8155,14.76,,20402.0,1903.5,15715.0,1932.5,,,,,
2009-08-06,962.9,2.7555,14.645,,19549.0,1827.0,14930.0,1837.5,,,,,
2009-08-07,959.5,2.7895,14.668,,19569.0,1875.25,15030.0,1882.25,,,,,
2009-08-10,946.9,2.775,14.355,,20135.0,1824.75,15005.0,1854.75,,,,,
2009-08-11,947.6,2.741,14.345,,19432.0,1789.25,14955.0,1779.5,,,,,
2009-08-12,952.5,2.827,14.585,,19582.0,1825.25,15228.0,1826.25,,,,,
2009-08-13,956.5,2.918,14.987,,20536.0,1884.25,15618.0,1917.5,,,,,
2009-08-14,948.7,2.84,14.722,,19515.0,1799.25,14928.0,1834.5,,,,,
2009-08-17,935.8,2.7745,13.975,,19078.0,1743.5,14348.0,1766.75,,,,,
2009-08-18,939.2,2.765,13.96,,,,,,,,,,
2009-08-19,944.8,2.7615,13.875,,,,,,,,,,
2009-08-20,941.7,2.7445,13.88,,18895.0,1783.75,14300.0,1804.0,,,,,
2009-08-21,954.7,2.8845,14.164,,19315.0,1813.75,14750.0,1848.0,,,,,
2009-08-24,943.7,2.92,14.195,,19625.0,1836.0,14785.0,2015.0,,,,,
2009-08-25,946.0,2.862,14.31,,19380.0,1829.25,14295.0,2052.0,,,,,
2009-08-26,945.8,2.8645,14.255,,19110.0,1825.0,14110.0,2041.0,,,,,
2009-08-27,947.3,2.857,14.22,,18786.0,1810.0,14230.0,2001.25,,,,,
2009-08-28,958.8,2.944,14.815,,19065.0,1861.25,14340.0,2099.0,,,,,
2009-08-31,953.5,2.821,14.923,,,,,,,,,,
2009-09-01,956.5,2.812,15.06,,18275.0,1833.25,13945.0,2067.25,,,,,
2009-09-02,978.5,2.8195,15.365,,18105.0,1807.75,14230.0,2104.0,,,,,
2009-09-03,997.7,2.8585,16.29,,18195.0,1872.25,14710.0,2270.0,,,,,
2009-09-04,996.7,2.8605,16.285,,17577.0,1905.0,14605.0,2299.0,,,,,
2009-09-07,999.8,,16.51,,17682.0,1884.0,14735.0,2340.5,,,,,
2009-09-08,,2.95,16.499,,17935.0,1958.75,15505.0,2441.5,,,,,
2009-09-09,997.1,2.918,16.47,,17915.0,1957.5,15325.0,2389.75,,,,,
2009-09-10,996.8,2.87,16.67,,17160.0,1896.5,14730.0,2093.5,,,,,
2009-09-11,1006.4,2.84,16.7,,16913.0,1841.0,14910.0,2042.5,,,,,
2009-09-14,1001.1,2.7975,16.623,,16570.0,1806.75,14715.0,2078.5,,,,,
2009-09-15,1006.3,2.838,17.0,,,,,,,,,,
2009-09-16,1020.2,2.93,17.43,,,,,,,,,,
2009-09-17,1013.5,2.8895,17.265,,17526.0,1943.75,15010.0,2259.75,,,,,
2009-09-18,1010.3,2.7785,17.065,,17101.0,1895.25,15015.0,2168.75,,,,,
2009-09-21,1004.9,2.7995,16.88,,17343.0,1902.25,15025.0,2198.25,,,,,
2009-09-22,1015.5,2.8585,17.115,,17697.0,1928.25,15280.0,2273.75,,,,,
2009-09-23,1014.4,2.802,16.91,,17825.0,1885.0,15175.0,2223.0,,,,,
2009-09-24,998.9,2.7035,16.295,,17038.0,1845.0,14855.0,2153.75,,,,,
2009-09-25,991.6,2.7345,16.06,,16837.0,1860.5,14775.0,2167.5,,,,,
2009-09-28,994.1,2.7205,16.195,,16685.0,1858.0,14825.0,2189.25,,,,,
2009-09-29,994.4,2.729,16.178,,17073.0,1863.25,14890.0,2214.75,,,,,
2009-09-30,1009.3,2.819,16.658,,17830.0,1950.0,15395.0,2265.75,,,,,
2009-10-01,1000.7,2.737,16.44,,17360.0,1891.75,14565.0,2170.0,,,,,
2009-10-02,1004.3,2.6815,16.23,,17210.0,1858.5,14645.0,2094.0,,,,,
2009-10-05,1017.8,2.727,16.535,,17475.0,1849.5,14570.0,2067.5,,,,,
2009-10-06,1039.7,2.7845,17.295,,18054.0,1900.5,14985.0,2127.0,,,,,
2009-10-07,1044.4,2.7795,17.5,,18576.0,1913.75,15090.0,2131.75,,,,,
2009-10-08,1056.3,2.8985,17.815,,19423.0,2062.5,15355.0,2261.75,,,,,
2009-10-09,1048.6,2.838,17.69,,18678.0,2015.5,15210.0,2226.25,,,,,
2009-10-12,1057.5,2.857,17.82,,18746.0,2070.0,15085.0,2271.5,,,,,
2009-10-13,1065.0,2.7945,17.84,,18088.0,2000.25,14780.0,2146.25,,,,,
2009-10-14,1064.7,2.8445,17.908,,18481.0,2008.75,14660.0,2161.25,1367.9,,,,
2009-10-15,1050.6,2.859,17.415,,18735.0,2008.75,14850.0,2184.5,1354.55,,,,
2009-10-16,1051.5,2.8455,17.42,,18636.0,2026.5,14950.0,2179.5,1349.4,,,,
2009-10-18,,,,,,,,,1347.05,,,,
2009-10-19,1058.1,2.9665,17.625,,19210.0,2085.5,15015.0,2262.25,1363.95,,,,
2009-10-20,1058.6,2.932,17.558,,,,,,1357.1,,,,
2009-10-21,1064.5,3.036,17.825,,,,,,1366.4,,,,
2009-10-22,1058.6,2.998,17.545,,19101.0,2230.75,15230.0,2388.0,1372.3,,,,
2009-10-23,1056.4,3.0345,17.723,,18943.0,2252.5,15315.0,2343.25,1365.3,,,,
2009-10-25,,,,,,,,,1368.1,,,,
2009-10-26,1042.8,3.011,17.095,,18598.0,2295.0,15415.0,2292.5,1337.7,,,,
2009-10-27,1035.4,2.999,16.54,,18596.0,2293.0,15615.0,2253.0,1323.2,,,,
2009-10-28,1030.5,2.9305,16.24,,17741.0,2169.75,14730.0,2212.5,1314.75,,,,
2009-10-29,1047.1,3.034,16.655,,18635.0,2249.0,15155.0,2348.25,1340.2,,,,
2009-10-30,1040.4,2.9605,16.255,,18210.0,2138.38,14785.0,2287.5,1330.15,,,,
2009-11-01,,,,,,,,,1324.35,,,,
2009-11-02,1054.0,2.9505,16.44,,18019.0,2172.5,14850.0,2278.75,1339.65,,,,
2009-11-03,1084.9,2.9625,17.18,,17745.0,2157.0,14870.0,2249.25,1349.65,,,,
2009-11-04,1087.3,2.9995,17.405,,17843.0,2206.0,15080.0,2328.5,1370.4,,,,
2009-11-05,1089.3,2.964,17.41,,17701.0,2195.75,15055.0,2313.0,1361.5,,,,
2009-11-06,1095.7,2.961,17.375,,17286.0,2150.25,14810.0,2225.5,1347.5,,,,
2009-11-08,,,,,,,,,1351.8,,,,
2009-11-09,1101.4,2.976,17.48,,17361.0,2134.75,14825.0,2275.5,1366.45,,,,
2009-11-10,1102.5,2.97,17.222,,16757.0,2135.5,14915.0,2263.75,1355.3,,,,
2009-11-11,1114.6,2.975,17.537,,16788.0,2157.75,14780.0,2280.25,1374.7,,,,
2009-11-12,1106.6,2.957,17.265,,16130.0,2124.0,14760.0,2236.25,1361.4,,,,
2009-11-13,1116.7,2.983,17.38,,16048.0,2147.75,14810.0,2253.0,1397.1,,,,
2009-11-15,,,,,,,,,1397.7,,,,
2009-11-16,1139.2,3.114,18.4,,16742.0,2252.75,15069.0,2369.5,1447.7,,,,
2009-11-17,1139.4,3.1185,18.387,,,,,,1454.8,,,,
2009-11-18,1141.2,3.121,18.415,,,,,,1446.05,,,,
2009-11-19,1141.9,3.0915,18.455,,16929.0,2195.25,14868.0,2311.5,1442.25,,,,
2009-11-20,1146.8,3.119,18.44,,16554.0,2234.75,14957.0,2325.5,1450.3,,,,
2009-11-22,,,,,,,,,1453.85,,,,
2009-11-23,1164.7,3.1455,18.61,,16854.0,2249.5,15185.0,2389.0,1459.8,,,,
2009-11-24,1165.8,3.1265,18.455,,16698.0,2213.0,14980.0,2311.0,1452.85,,,,
2009-11-25,1187.0,3.1795,18.768,,16950.0,2284.5,15040.0,2367.75,1479.0,,,,
2009-11-26,1175.5,,18.335,,16524.0,2232.25,14965.0,2316.75,1458.15,,,,
2009-11-27,,3.1165,,,16033.0,2205.75,14885.0,2276.75,1443.0,,,,
2009-11-29,,,,,,,,,1449.5,,,,
2009-11-30,1182.3,3.168,18.525,,16348.0,2297.5,15178.0,2320.25,1460.15,,,,
2009-12-01,1200.2,3.222,19.21,,16195.0,2347.0,15160.0,2442.75,1487.25,,,,
2009-12-02,1213.0,3.2495,19.325,,16241.0,2403.5,15181.0,2457.0,1510.95,,,,
2009-12-03,1218.3,3.2365,19.128,,15940.0,2382.5,15094.0,2381.5,1487.95,,,,
2009-12-04,1169.5,3.2285,18.52,,15934.0,2340.25,15213.0,2337.5,1447.85,,,,
2009-12-06,,,,,,,,,1440.9,,,,
2009-12-07,1164.0,3.2005,18.36,,15926.0,2275.25,14860.0,2243.0,1446.6,,,,
2009-12-08,1143.4,3.156,17.807,,16073.0,2295.75,15075.0,2257.25,1421.95,,,,
2009-12-09,1120.9,3.114,17.18,,16493.0,2280.25,15210.0,2248.5,1422.8,,,,
2009-12-10,1126.2,3.0945,17.188,,16196.0,2237.5,15240.0,2242.5,1425.9,,,,
2009-12-11,1119.9,3.1245,17.09,,16527.0,2264.25,15150.0,2268.5,1431.1,,,,
2009-12-13,,,,,,,,,1425.9,,,,
2009-12-14,1123.8,3.1435,17.34,,16827.0,2298.25,15250.0,2306.0,1449.95,,,,
2009-12-15,1123.0,3.1335,17.455,,,,,,1452.05,,,,
2009-12-16,1136.2,3.198,17.693,,,,,,1458.85,,,,
2009-12-17,1107.4,3.121,17.195,,17029.0,2370.25,15763.0,2341.75,1431.3,,,,
2009-12-18,1111.5,3.1315,17.32,,17058.0,2385.25,15838.0,2302.5,1438.15,,,,
2009-12-20,,,,,,,,,1439.85,,,,
2009-12-21,1096.0,3.1515,17.035,,17902.0,2415.25,15860.0,2291.0,1424.15,,,,
2009-12-22,1086.7,3.131,17.03,,17702.0,2411.5,15785.0,2290.75,1403.25,,,,
2009-12-23,1094.0,3.1965,17.19,,18387.0,2516.5,15985.0,2311.75,1432.3,,,,
2009-12-24,1104.8,3.283,17.44,,18601.0,2472.25,16159.5,2330.5,1472.4,,,,
2009-12-25,,,,,,,,,1472.4,,,,
2009-12-27,,,,,,,,,1478.3,,,,
2009-12-28,1107.9,3.328,17.56,,,,,,1490.6,,,,
2009-12-29,1098.1,3.3055,17.11,,19147.0,2523.5,16693.0,2428.25,1475.4,,,,
2009-12-30,1092.5,3.345,16.802,,18847.0,2530.25,16638.0,2389.0,1462.5,,,,
2009-12-31,1096.2,3.3465,16.845,,18467.0,2534.75,16893.0,2409.0,1475.1,,,,
2010-01-01,,,,,,,,,1474.9,,,,
2010-01-03,,,,,,,,,1477.4,,,,
2010-01-04,1118.3,3.406,17.463,,18934.0,2547.0,17388.0,2490.75,1528.45,,92.45,,44.5
2010-01-05,1118.7,3.4135,17.8,,18648.0,2547.5,17312.0,2499.0,1536.3,,96.1,,44.5
2010-01-06,1136.5,3.4945,18.175,,19095.0,2691.25,17768.0,2657.75,1563.3,,97.5,,44.5
2010-01-07,1133.7,3.427,18.345,,18394.0,2579.25,17417.0,2576.0,1555.1,,102.45,,44.5
2010-01-08,1138.9,3.4005,18.47,,17839.0,2493.25,17277.0,2507.75,1581.2,,101.1,,44.5
2010-01-10,,,,,,,,,1585.55,,,,
2010-01-11,1151.4,3.441,18.695,,17825.0,2544.0,17834.0,2505.5,1590.35,,97.85,,44.5
2010-01-12,1129.4,3.3495,18.255,,17632.0,2446.75,17831.0,2406.5,1574.55,,96.0,,43.75
2010-01-13,1136.8,3.4,18.55,,18231.0,2460.75,17932.0,2454.75,1580.95,,95.35,,44.0
2010-01-14,1143.0,3.3875,18.655,,18229.0,2474.75,18356.0,2484.75,1612.65,,96.35,,43.5
2010-01-15,1130.5,3.366,18.427,,18528.0,2442.0,18033.0,2412.25,1599.85,,97.45,,43.25
2010-01-17,,,,,,,,,1601.05,,,,
2010-01-18,1140.0,,18.8,,18818.0,2454.25,17933.0,2443.75,1622.75,,98.55,,
2010-01-19,,3.447,18.8,,,,,,1641.85,,98.85,,43.25
2010-01-20,1112.6,3.355,17.88,,,,,,1608.2,,96.9,,43.25
2010-01-21,1103.2,3.295,17.51,,18892.0,2382.0,17702.0,2245.5,1588.4,,94.5,,42.5
2010-01-22,1089.7,3.347,16.932,,18258.0,2331.75,17730.0,2221.75,1548.0,,95.45,,42.5
2010-01-24,,,,,,,,,1537.5,,,,
2010-01-25,1095.7,3.393,17.145,,18097.0,2294.0,17853.0,2204.0,1553.2,,95.95,,42.5
2010-01-26,1098.3,3.3395,16.86,,18141.0,2298.25,17925.0,2183.0,1529.85,,95.2,,42.0
2010-01-27,1084.5,3.2225,16.44,,18135.0,2215.0,17800.0,2106.25,1519.0,,94.65,,42.0
2010-01-28,1084.8,3.106,16.212,,18290.0,2137.0,17500.0,2039.0,1507.6,,94.6,,42.0
2010-01-29,1083.8,3.0595,16.19,,18447.0,2090.0,17148.0,2007.5,1502.65,,95.3,,41.25
2010-01-31,,,,,,,,,1502.0,,,,
